contest_name,reporting_unit_id,hindi,ru_order,county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,travis_hartwig_rep,sarah_godlewski_dem,andrew_zuelke_con,scattering,race
STATE TREASURER,145562,13032,2,DANE,Town of MADISON,Town of MADISON Wards 2-9,Congressional - District 2,State Senate - District 16,Assembly - District 47,214,1625,50,1,state treasurer
STATE TREASURER,145516,13034,1,DANE,Town of MAZOMANIE,Town of MAZOMANIE Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 81,225,336,11,1,state treasurer
STATE TREASURER,145327,13036,1,DANE,Town of MEDINA,Town of MEDINA Wards 1-2,Congressional - District 2,State Senate - District 13,Assembly - District 38,302,367,17,0,state treasurer
STATE TREASURER,146498,13038,1,DANE,Town of MIDDLETON,Town of MIDDLETON Wards 1-8,Congressional - District 2,State Senate - District 27,Assembly - District 79,1563,2297,42,2,state treasurer
STATE TREASURER,145527,13040,1,DANE,Town of MONTROSE,Town of MONTROSE Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 80,220,409,11,0,state treasurer
STATE TREASURER,145711,13042,1,DANE,Town of OREGON,Town of OREGON Wards 1-4,Congressional - District 2,State Senate - District 27,Assembly - District 80,695,1197,41,1,state treasurer
STATE TREASURER,143717,13044,1,DANE,Town of PERRY,Town of PERRY Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 80,138,311,15,0,state treasurer
STATE TREASURER,145207,13046,1,DANE,Town of PLEASANT SPRINGS,Town of PLEASANT SPRINGS Wards 1-4,Congressional - District 2,State Senate - District 16,Assembly - District 46,725,1129,42,1,state treasurer
STATE TREASURER,143740,13048,1,DANE,Town of PRIMROSE,Town of PRIMROSE Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 80,119,300,7,0,state treasurer
STATE TREASURER,146711,13050,1,DANE,Town of ROXBURY,Town of ROXBURY Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 81,410,519,24,0,state treasurer
STATE TREASURER,145528,13052,1,DANE,Town of RUTLAND,Town of RUTLAND Wards 1-2,Congressional - District 2,State Senate - District 15,Assembly - District 43,396,727,22,0,state treasurer
STATE TREASURER,145565,13054,1,DANE,Town of SPRINGDALE,Town of SPRINGDALE Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 80,455,713,20,0,state treasurer
STATE TREASURER,145655,13056,1,DANE,Town of SPRINGFIELD,Town of SPRINGFIELD Wards 1-3,Congressional - District 2,State Senate - District 27,Assembly - District 79,686,819,30,1,state treasurer
STATE TREASURER,145000,13058,1,DANE,Town of SUN PRAIRIE,Town of SUN PRAIRIE Wards 1-3,Congressional - District 2,State Senate - District 16,Assembly - District 46,493,725,29,1,state treasurer
STATE TREASURER,143742,13060,1,DANE,Town of VERMONT,Town of VERMONT Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 80,165,375,8,0,state treasurer
STATE TREASURER,145568,13062,1,DANE,Town of VERONA,Town of VERONA Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 79,155,236,10,0,state treasurer
STATE TREASURER,145569,13062,2,DANE,Town of VERONA,Town of VERONA Wards 2-4,Congressional - District 2,State Senate - District 27,Assembly - District 80,278,487,17,0,state treasurer
STATE TREASURER,144901,13064,1,DANE,Town of VIENNA,Town of VIENNA Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 79,376,399,18,1,state treasurer
STATE TREASURER,145288,13066,1,DANE,Town of WESTPORT,Town of WESTPORT Wards 1-5,Congressional - District 2,State Senate - District 27,Assembly - District 79,1007,1526,38,0,state treasurer
STATE TREASURER,144127,13070,1,DANE,Town of YORK,Town of YORK Ward 1,Congressional - District 2,State Senate - District 13,Assembly - District 37,156,192,13,0,state treasurer
STATE TREASURER,145006,13106,1,DANE,Village of BELLEVILLE,Village of BELLEVILLE Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 80,274,666,17,0,state treasurer
STATE TREASURER,143090,13107,1,DANE,Village of BLACK EARTH,Village of BLACK EARTH Wards 1-2,Congressional - District 2,State Senate - District 27,Assembly - District 81,225,483,18,0,state treasurer
STATE TREASURER,145825,13108,1,DANE,Village of BLUE MOUNDS,Village of BLUE MOUNDS Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 80,136,317,18,0,state treasurer
STATE TREASURER,145523,13109,1,DANE,Village of BROOKLYN,Village of BROOKLYN Ward 1,Congressional - District 2,State Senate - District 27,Assembly - District 80,130,313,17,0,state treasurer
STATE TREASURER,145524,13109,3,DANE,Village of BROOKLYN,Village of BROOKLYN Ward 3,Congressional - District 2,State Senate - District 15,Assembly - District 43,0,0,0,0,state treasurer
STATE TREASURER,145480,13111,2,DANE,Village of CAMBRIDGE,Village of CAMBRIDGE Wards 2-3,Congressional - District 2,State Senate - District 13,Assembly - District 38,279,535,8,0,state treasurer
STATE TREASURER,146682,13112,1,DANE,Village of COTTAGE GROVE,Village of COTTAGE GROVE Wards 1-10,Congressional - District 2,State Senate - District 16,Assembly - District 46,1173,2190,68,3,state treasurer
STATE TREASURER,146683,13112,11,DANE,Village of COTTAGE GROVE,Village of COTTAGE GROVE Wards 11-12,Congressional - District 2,State Senate - District 16,Assembly - District 47,1,1,0,0,state treasurer
STATE TREASURER,143761,13113,1,DANE,Village of CROSS PLAINS,Village of CROSS PLAINS Wards 1-4,Congressional - District 2,State Senate - District 27,Assembly - District 79,674,1341,48,0,state treasurer
STATE TREASURER,146675,13113,5,DANE,Village of CROSS PLAINS,Village of CROSS PLAINS Wards 5-6,Congressional - District 2,State Senate - District 27,Assembly - District 80,15,26,0,0,state treasurer
STATE TREASURER,145504,13116,1,DANE,Village of DANE,Village of DANE Ward 1,Congressional - District 2,State Senate - District 14,Assembly - District 42,221,268,20,0,state treasurer
STATE TREASURER,143179,13117,1,DANE,Village of DEERFIELD,Village of DEERFIELD Wards 1-3,Congressional - District 2,State Senate - District 13,Assembly - District 38,411,745,29,0,state treasurer
STATE TREASURER,143439,13118,1,DANE,Village of DEFOREST,"Village of DEFOREST Wards 1,3-6,15",Congressional - District 2,State Senate - District 13,Assembly - District 37,791,1391,56,0,state treasurer
STATE TREASURER,144355,13118,2,DANE,Village of DEFOREST,"Village of DEFOREST Wards 2,21",Congressional - District 2,State Senate - District 14,Assembly - District 42,87,209,6,1,state treasurer
STATE TREASURER,143440,13118,7,DANE,Village of DEFOREST,"Village of DEFOREST Wards 7-10,12",Congressional - District 2,State Senate - District 13,Assembly - District 37,595,1153,38,1,state treasurer
STATE TREASURER,144357,13118,11,DANE,Village of DEFOREST,"Village of DEFOREST Wards 11,20",Congressional - District 2,State Senate - District 14,Assembly - District 42,144,277,7,0,state treasurer
STATE TREASURER,146704,13118,13,DANE,Village of DEFOREST,"Village of DEFOREST Wards 13,19,22",Congressional - District 2,State Senate - District 27,Assembly - District 79,4,4,0,0,state treasurer
STATE TREASURER,144356,13118,14,DANE,Village of DEFOREST,"Village of DEFOREST Wards 14,16-18",Congressional - District 2,State Senate - District 27,Assembly - District 79,0,2,0,0,state treasurer
STATE TREASURER,145074,13151,1,DANE,Village of MAPLE BLUFF,Village of MAPLE BLUFF Wards 1-2,Congressional - District 2,State Senate - District 16,Assembly - District 48,340,626,6,1,state treasurer
STATE TREASURER,143025,13152,1,DANE,Village of MARSHALL,Village of MARSHALL Wards 1-5,Congressional - District 2,State Senate - District 13,Assembly - District 38,580,920,39,0,state treasurer
STATE TREASURER,145582,13153,1,DANE,Village of MAZOMANIE,Village of MAZOMANIE Wards 1-3,Congressional - District 2,State Senate - District 27,Assembly - District 81,285,542,34,0,state treasurer
STATE TREASURER,144354,13154,1,DANE,Village of MCFARLAND,Village of MCFARLAND Wards 1-12,Congressional - District 2,State Senate - District 16,Assembly - District 47,1465,3220,84,4,state treasurer
STATE TREASURER,145478,13157,1,DANE,Village of MOUNT HOREB,Village of MOUNT HOREB Wards 1-4,Congressional - District 2,State Senate - District 27,Assembly - District 80,617,1241,33,3,state treasurer
STATE TREASURER,145477,13157,5,DANE,Village of MOUNT HOREB,Village of MOUNT HOREB Wards 5-9,Congressional - District 2,State Senate - District 27,Assembly - District 80,615,1341,40,0,state treasurer
STATE TREASURER,144378,13165,1,DANE,Village of OREGON,"Village of OREGON Wards 1,5-6,11,13",Congressional - District 2,State Senate - District 27,Assembly - District 80,471,1207,47,0,state treasurer
STATE TREASURER,144377,13165,2,DANE,Village of OREGON,"Village of OREGON Wards 2-4,12",Congressional - District 2,State Senate - District 15,Assembly - District 43,520,1175,48,2,state treasurer
STATE TREASURER,144376,13165,7,DANE,Village of OREGON,Village of OREGON Wards 7-10,Congressional - District 2,State Senate - District 27,Assembly - District 80,780,1414,47,0,state treasurer
STATE TREASURER,146182,13176,1,DANE,Village of ROCKDALE,Village of ROCKDALE Ward 1,Congressional - District 2,State Senate - District 13,Assembly - District 38,35,76,3,0,state treasurer
STATE TREASURER,143895,13181,1,DANE,Village of SHOREWOOD HILLS,Village of SHOREWOOD HILLS Wards 1-2,Congressional - District 2,State Senate - District 26,Assembly - District 77,144,1246,13,1,state treasurer
STATE TREASURER,145694,13191,1,DANE,Village of WAUNAKEE,Village of WAUNAKEE Wards 1-5,Congressional - District 2,State Senate - District 27,Assembly - District 79,1412,2141,67,2,state treasurer
STATE TREASURER,144842,13191,6,DANE,Village of WAUNAKEE,Village of WAUNAKEE Wards 6-12,Congressional - District 2,State Senate - District 27,Assembly - District 79,1420,2161,54,3,state treasurer
STATE TREASURER,143073,13196,1,DANE,Village of Windsor,Village of Windsor Wards 1-2,Congressional - District 2,State Senate - District 14,Assembly - District 42,141,221,8,1,state treasurer
STATE TREASURER,143074,13196,3,DANE,Village of Windsor,Village of Windsor Wards 3-5,Congressional - District 2,State Senate - District 13,Assembly - District 37,619,695,20,0,state treasurer
STATE TREASURER,143072,13196,6,DANE,Village of Windsor,Village of Windsor Wards 6-10,Congressional - District 2,State Senate - District 27,Assembly - District 79,826,1479,52,3,state treasurer
STATE TREASURER,146388,13221,7,DANE,CITY OF EDGERTON,CITY OF EDGERTON Ward 7,Congressional - District 2,State Senate - District 15,Assembly - District 43,26,24,6,0,state treasurer
STATE TREASURER,145094,13225,1,DANE,City of FITCHBURG,City of FITCHBURG Wards 1-4,Congressional - District 2,State Senate - District 16,Assembly - District 47,357,1706,50,0,state treasurer
STATE TREASURER,145095,13225,5,DANE,City of FITCHBURG,City of FITCHBURG Wards 5-9,Congressional - District 2,State Senate - District 16,Assembly - District 47,970,2965,50,4,state treasurer
STATE TREASURER,145099,13225,10,DANE,City of FITCHBURG,City of FITCHBURG Wards 10-13,Congressional - District 2,State Senate - District 16,Assembly - District 47,376,1650,35,3,state treasurer
STATE TREASURER,145100,13225,14,DANE,City of FITCHBURG,City of FITCHBURG Ward 14,Congressional - District 2,State Senate - District 27,Assembly - District 80,228,847,18,2,state treasurer
STATE TREASURER,145096,13225,15,DANE,City of FITCHBURG,"City of FITCHBURG Wards 15,18-19",Congressional - District 2,State Senate - District 16,Assembly - District 47,711,1997,54,2,state treasurer
STATE TREASURER,145097,13225,16,DANE,City of FITCHBURG,City of FITCHBURG Wards 16-17,Congressional - District 2,State Senate - District 27,Assembly - District 80,338,755,24,0,state treasurer
STATE TREASURER,145098,13225,20,DANE,City of FITCHBURG,City of FITCHBURG Ward 20,Congressional - District 2,State Senate - District 26,Assembly - District 77,0,0,0,0,state treasurer
STATE TREASURER,143877,13251,1,DANE,City of MADISON,City of MADISON Ward 1,Congressional - District 2,State Senate - District 16,Assembly - District 47,333,1103,36,1,state treasurer
STATE TREASURER,143879,13251,2,DANE,City of MADISON,City of MADISON Ward 2,Congressional - District 2,State Senate - District 16,Assembly - District 47,167,734,16,3,state treasurer
STATE TREASURER,143840,13251,3,DANE,City of MADISON,City of MADISON Ward 3,Congressional - District 2,State Senate - District 16,Assembly - District 47,168,546,17,0,state treasurer
STATE TREASURER,143841,13251,4,DANE,City of MADISON,City of MADISON Ward 4,Congressional - District 2,State Senate - District 16,Assembly - District 48,136,395,4,0,state treasurer
STATE TREASURER,143843,13251,5,DANE,City of MADISON,City of MADISON Ward 5,Congressional - District 2,State Senate - District 16,Assembly - District 48,188,661,13,1,state treasurer
STATE TREASURER,143844,13251,6,DANE,City of MADISON,City of MADISON Ward 6,Congressional - District 2,State Senate - District 16,Assembly - District 48,260,1270,28,2,state treasurer
STATE TREASURER,146707,13251,7,DANE,City of MADISON,City of MADISON Ward 7,Congressional - District 2,State Senate - District 16,Assembly - District 48,246,698,19,0,state treasurer
STATE TREASURER,143797,13251,8,DANE,City of MADISON,City of MADISON Ward 8,Congressional - District 2,State Senate - District 16,Assembly - District 48,363,1238,26,1,state treasurer
STATE TREASURER,143872,13251,9,DANE,City of MADISON,City of MADISON Ward 9,Congressional - District 2,State Senate - District 16,Assembly - District 48,503,1734,33,4,state treasurer
STATE TREASURER,143888,13251,10,DANE,City of MADISON,City of MADISON Ward 10,Congressional - District 2,State Senate - District 16,Assembly - District 48,313,1031,27,2,state treasurer
STATE TREASURER,143846,13251,11,DANE,City of MADISON,City of MADISON Ward 11,Congressional - District 2,State Senate - District 16,Assembly - District 48,101,555,11,0,state treasurer
STATE TREASURER,143847,13251,12,DANE,City of MADISON,City of MADISON Ward 12,Congressional - District 2,State Senate - District 16,Assembly - District 48,255,1226,31,1,state treasurer
STATE TREASURER,143848,13251,13,DANE,City of MADISON,City of MADISON Ward 13,Congressional - District 2,State Senate - District 16,Assembly - District 47,54,383,7,1,state treasurer
STATE TREASURER,143849,13251,14,DANE,City of MADISON,City of MADISON Ward 14,Congressional - District 2,State Senate - District 16,Assembly - District 48,50,392,11,0,state treasurer
STATE TREASURER,143850,13251,15,DANE,City of MADISON,City of MADISON Ward 15,Congressional - District 2,State Senate - District 16,Assembly - District 48,101,826,21,0,state treasurer
STATE TREASURER,143880,13251,16,DANE,City of MADISON,City of MADISON Ward 16,Congressional - District 2,State Senate - District 16,Assembly - District 48,252,1847,37,1,state treasurer
STATE TREASURER,143845,13251,17,DANE,City of MADISON,City of MADISON Ward 17,Congressional - District 2,State Senate - District 16,Assembly - District 48,96,509,12,2,state treasurer
STATE TREASURER,143851,13251,18,DANE,City of MADISON,City of MADISON Ward 18,Congressional - District 2,State Senate - District 16,Assembly - District 48,75,580,14,0,state treasurer
STATE TREASURER,143853,13251,19,DANE,City of MADISON,City of MADISON Ward 19,Congressional - District 2,State Senate - District 16,Assembly - District 48,69,546,10,3,state treasurer
STATE TREASURER,143854,13251,20,DANE,City of MADISON,City of MADISON Ward 20,Congressional - District 2,State Senate - District 26,Assembly - District 76,16,146,1,0,state treasurer
STATE TREASURER,143852,13251,21,DANE,City of MADISON,City of MADISON Ward 21,Congressional - District 2,State Senate - District 16,Assembly - District 48,107,628,12,0,state treasurer
STATE TREASURER,143792,13251,22,DANE,City of MADISON,City of MADISON Ward 22,Congressional - District 2,State Senate - District 16,Assembly - District 48,247,912,20,0,state treasurer
STATE TREASURER,143855,13251,23,DANE,City of MADISON,City of MADISON Ward 23,Congressional - District 2,State Senate - District 16,Assembly - District 48,147,467,8,0,state treasurer
STATE TREASURER,143856,13251,24,DANE,City of MADISON,City of MADISON Ward 24,Congressional - District 2,State Senate - District 16,Assembly - District 48,233,537,8,0,state treasurer
STATE TREASURER,143883,13251,25,DANE,City of MADISON,City of MADISON Ward 25,Congressional - District 2,State Senate - District 16,Assembly - District 48,231,1328,28,1,state treasurer
STATE TREASURER,143857,13251,26,DANE,City of MADISON,City of MADISON Ward 26,Congressional - District 2,State Senate - District 16,Assembly - District 48,183,766,20,1,state treasurer
STATE TREASURER,143881,13251,27,DANE,City of MADISON,City of MADISON Ward 27,Congressional - District 2,State Senate - District 16,Assembly - District 48,0,9,0,0,state treasurer
STATE TREASURER,143882,13251,28,DANE,City of MADISON,City of MADISON Ward 28,Congressional - District 2,State Senate - District 26,Assembly - District 76,93,935,15,6,state treasurer
STATE TREASURER,143859,13251,29,DANE,City of MADISON,City of MADISON Ward 29,Congressional - District 2,State Senate - District 26,Assembly - District 76,119,2154,37,5,state treasurer
STATE TREASURER,143860,13251,30,DANE,City of MADISON,City of MADISON Ward 30,Congressional - District 2,State Senate - District 26,Assembly - District 76,88,720,25,1,state treasurer
STATE TREASURER,146557,13251,31,DANE,City of MADISON,City of MADISON Ward 31,Congressional - District 2,State Senate - District 16,Assembly - District 48,132,809,19,1,state treasurer
STATE TREASURER,146558,13251,32,DANE,City of MADISON,City of MADISON Ward 32,Congressional - District 2,State Senate - District 16,Assembly - District 48,77,507,8,0,state treasurer
STATE TREASURER,143861,13251,33,DANE,City of MADISON,City of MADISON Ward 33,Congressional - District 2,State Senate - District 16,Assembly - District 48,89,632,17,0,state treasurer
STATE TREASURER,143862,13251,34,DANE,City of MADISON,City of MADISON Ward 34,Congressional - District 2,State Senate - District 16,Assembly - District 48,88,634,10,0,state treasurer
STATE TREASURER,143863,13251,35,DANE,City of MADISON,City of MADISON Ward 35,Congressional - District 2,State Senate - District 16,Assembly - District 48,116,766,20,0,state treasurer
STATE TREASURER,143864,13251,36,DANE,City of MADISON,City of MADISON Ward 36,Congressional - District 2,State Senate - District 16,Assembly - District 48,173,809,18,3,state treasurer
STATE TREASURER,143865,13251,37,DANE,City of MADISON,City of MADISON Ward 37,Congressional - District 2,State Senate - District 16,Assembly - District 48,185,1073,36,0,state treasurer
STATE TREASURER,143866,13251,38,DANE,City of MADISON,City of MADISON Ward 38,Congressional - District 2,State Senate - District 16,Assembly - District 48,502,1768,26,1,state treasurer
STATE TREASURER,143870,13251,39,DANE,City of MADISON,City of MADISON Ward 39,Congressional - District 2,State Senate - District 26,Assembly - District 76,79,1270,22,0,state treasurer
STATE TREASURER,143884,13251,40,DANE,City of MADISON,City of MADISON Ward 40,Congressional - District 2,State Senate - District 26,Assembly - District 76,92,2097,24,2,state treasurer
STATE TREASURER,143871,13251,41,DANE,City of MADISON,City of MADISON Ward 41,Congressional - District 2,State Senate - District 26,Assembly - District 76,95,2250,22,3,state treasurer
STATE TREASURER,143808,13251,42,DANE,City of MADISON,City of MADISON Ward 42,Congressional - District 2,State Senate - District 26,Assembly - District 76,79,2357,26,2,state treasurer
STATE TREASURER,146709,13251,43,DANE,City of MADISON,City of MADISON Ward 43,Congressional - District 2,State Senate - District 26,Assembly - District 76,23,333,3,2,state treasurer
STATE TREASURER,143790,13251,44,DANE,City of MADISON,City of MADISON Ward 44,Congressional - District 2,State Senate - District 26,Assembly - District 76,69,1486,24,3,state treasurer
STATE TREASURER,143809,13251,45,DANE,City of MADISON,City of MADISON Ward 45,Congressional - District 2,State Senate - District 26,Assembly - District 76,235,2711,36,3,state treasurer
STATE TREASURER,143810,13251,46,DANE,City of MADISON,City of MADISON Ward 46,Congressional - District 2,State Senate - District 26,Assembly - District 76,155,1713,33,3,state treasurer
STATE TREASURER,143811,13251,47,DANE,City of MADISON,City of MADISON Ward 47,Congressional - District 2,State Senate - District 26,Assembly - District 76,326,1179,19,7,state treasurer
STATE TREASURER,143812,13251,48,DANE,City of MADISON,City of MADISON Ward 48,Congressional - District 2,State Senate - District 26,Assembly - District 76,138,577,6,1,state treasurer
STATE TREASURER,143767,13251,49,DANE,City of MADISON,City of MADISON Ward 49,Congressional - District 2,State Senate - District 26,Assembly - District 76,624,1885,26,8,state treasurer
STATE TREASURER,143813,13251,50,DANE,City of MADISON,City of MADISON Ward 50,Congressional - District 2,State Senate - District 26,Assembly - District 76,415,1533,23,3,state treasurer
STATE TREASURER,143814,13251,51,DANE,City of MADISON,City of MADISON Ward 51,Congressional - District 2,State Senate - District 26,Assembly - District 76,167,1065,20,2,state treasurer
STATE TREASURER,146708,13251,52,DANE,City of MADISON,City of MADISON Ward 52,Congressional - District 2,State Senate - District 26,Assembly - District 76,67,579,6,1,state treasurer
STATE TREASURER,143815,13251,53,DANE,City of MADISON,City of MADISON Ward 53,Congressional - District 2,State Senate - District 26,Assembly - District 76,357,2364,37,0,state treasurer
STATE TREASURER,146559,13251,54,DANE,City of MADISON,City of MADISON Ward 54,Congressional - District 2,State Senate - District 26,Assembly - District 76,142,336,9,1,state treasurer
STATE TREASURER,143816,13251,55,DANE,City of MADISON,City of MADISON Ward 55,Congressional - District 2,State Senate - District 26,Assembly - District 76,579,1644,30,2,state treasurer
STATE TREASURER,143817,13251,56,DANE,City of MADISON,City of MADISON Ward 56,Congressional - District 2,State Senate - District 26,Assembly - District 76,453,934,24,10,state treasurer
STATE TREASURER,143818,13251,57,DANE,City of MADISON,City of MADISON Ward 57,Congressional - District 2,State Senate - District 26,Assembly - District 76,212,674,8,2,state treasurer
STATE TREASURER,144430,13251,58,DANE,City of MADISON,City of MADISON Ward 58,Congressional - District 2,State Senate - District 26,Assembly - District 77,140,501,12,3,state treasurer
STATE TREASURER,143819,13251,59,DANE,City of MADISON,City of MADISON Ward 59,Congressional - District 2,State Senate - District 26,Assembly - District 77,228,595,16,0,state treasurer
STATE TREASURER,143885,13251,60,DANE,City of MADISON,City of MADISON Ward 60,Congressional - District 2,State Senate - District 26,Assembly - District 77,56,405,16,2,state treasurer
STATE TREASURER,143820,13251,61,DANE,City of MADISON,City of MADISON Ward 61,Congressional - District 2,State Senate - District 26,Assembly - District 77,326,1416,36,4,state treasurer
STATE TREASURER,143821,13251,62,DANE,City of MADISON,City of MADISON Ward 62,Congressional - District 2,State Senate - District 26,Assembly - District 77,50,768,8,0,state treasurer
STATE TREASURER,143822,13251,63,DANE,City of MADISON,City of MADISON Ward 63,Congressional - District 2,State Senate - District 26,Assembly - District 77,155,1484,16,1,state treasurer
STATE TREASURER,143823,13251,64,DANE,City of MADISON,City of MADISON Ward 64,Congressional - District 2,State Senate - District 26,Assembly - District 77,113,1164,12,1,state treasurer
STATE TREASURER,146549,13251,65,DANE,City of MADISON,City of MADISON Ward 65,Congressional - District 2,State Senate - District 26,Assembly - District 77,188,2168,11,1,state treasurer
STATE TREASURER,143825,13251,66,DANE,City of MADISON,City of MADISON Ward 66,Congressional - District 2,State Senate - District 26,Assembly - District 76,357,1709,28,3,state treasurer
STATE TREASURER,143826,13251,67,DANE,City of MADISON,City of MADISON Ward 67,Congressional - District 2,State Senate - District 26,Assembly - District 76,80,796,15,3,state treasurer
STATE TREASURER,143827,13251,68,DANE,City of MADISON,City of MADISON Ward 68,Congressional - District 2,State Senate - District 26,Assembly - District 76,81,921,14,2,state treasurer
STATE TREASURER,143828,13251,69,DANE,City of MADISON,City of MADISON Ward 69,Congressional - District 2,State Senate - District 26,Assembly - District 77,121,1461,27,0,state treasurer
STATE TREASURER,143829,13251,70,DANE,City of MADISON,City of MADISON Ward 70,Congressional - District 2,State Senate - District 26,Assembly - District 77,185,846,16,2,state treasurer
STATE TREASURER,143831,13251,71,DANE,City of MADISON,City of MADISON Ward 71,Congressional - District 2,State Senate - District 26,Assembly - District 77,177,1079,32,1,state treasurer
STATE TREASURER,143771,13251,72,DANE,City of MADISON,City of MADISON Ward 72,Congressional - District 2,State Senate - District 26,Assembly - District 77,34,458,7,2,state treasurer
STATE TREASURER,143770,13251,73,DANE,City of MADISON,City of MADISON Ward 73,Congressional - District 2,State Senate - District 26,Assembly - District 77,55,494,19,4,state treasurer
STATE TREASURER,143832,13251,74,DANE,City of MADISON,City of MADISON Ward 74,Congressional - District 2,State Senate - District 26,Assembly - District 77,33,367,11,0,state treasurer
STATE TREASURER,143833,13251,75,DANE,City of MADISON,City of MADISON Ward 75,Congressional - District 2,State Senate - District 26,Assembly - District 77,140,863,12,0,state treasurer
STATE TREASURER,143834,13251,76,DANE,City of MADISON,City of MADISON Ward 76,Congressional - District 2,State Senate - District 26,Assembly - District 77,49,550,14,1,state treasurer
STATE TREASURER,143835,13251,77,DANE,City of MADISON,City of MADISON Ward 77,Congressional - District 2,State Senate - District 26,Assembly - District 77,326,1207,41,0,state treasurer
STATE TREASURER,143836,13251,78,DANE,City of MADISON,City of MADISON Ward 78,Congressional - District 2,State Senate - District 26,Assembly - District 77,257,1853,31,3,state treasurer
STATE TREASURER,143791,13251,79,DANE,City of MADISON,City of MADISON Ward 79,Congressional - District 2,State Senate - District 26,Assembly - District 77,296,2185,24,1,state treasurer
STATE TREASURER,143837,13251,80,DANE,City of MADISON,City of MADISON Ward 80,Congressional - District 2,State Senate - District 26,Assembly - District 77,26,137,2,0,state treasurer
STATE TREASURER,143838,13251,81,DANE,City of MADISON,City of MADISON Ward 81,Congressional - District 2,State Senate - District 26,Assembly - District 77,153,1383,9,1,state treasurer
STATE TREASURER,143824,13251,82,DANE,City of MADISON,City of MADISON Ward 82,Congressional - District 2,State Senate - District 26,Assembly - District 77,99,1126,17,1,state treasurer
STATE TREASURER,143839,13251,83,DANE,City of MADISON,City of MADISON Ward 83,Congressional - District 2,State Senate - District 26,Assembly - District 77,132,1240,16,1,state treasurer
STATE TREASURER,144838,13251,84,DANE,City of MADISON,City of MADISON Ward 84,Congressional - District 2,State Senate - District 26,Assembly - District 77,220,1292,13,0,state treasurer
STATE TREASURER,144839,13251,85,DANE,City of MADISON,City of MADISON Ward 85,Congressional - District 2,State Senate - District 26,Assembly - District 78,166,1363,17,1,state treasurer
STATE TREASURER,143801,13251,86,DANE,City of MADISON,City of MADISON Ward 86,Congressional - District 2,State Senate - District 26,Assembly - District 77,231,1524,23,2,state treasurer
STATE TREASURER,146550,13251,87,DANE,City of MADISON,City of MADISON Ward 87,Congressional - District 2,State Senate - District 26,Assembly - District 78,385,1491,17,0,state treasurer
STATE TREASURER,143802,13251,88,DANE,City of MADISON,City of MADISON Ward 88,Congressional - District 2,State Senate - District 26,Assembly - District 78,398,1344,20,0,state treasurer
STATE TREASURER,143803,13251,89,DANE,City of MADISON,City of MADISON Ward 89,Congressional - District 2,State Senate - District 26,Assembly - District 78,294,1443,26,1,state treasurer
STATE TREASURER,143804,13251,90,DANE,City of MADISON,City of MADISON Ward 90,Congressional - District 2,State Senate - District 26,Assembly - District 78,107,462,11,0,state treasurer
STATE TREASURER,143807,13251,91,DANE,City of MADISON,City of MADISON Ward 91,Congressional - District 2,State Senate - District 26,Assembly - District 78,222,1001,19,0,state treasurer
STATE TREASURER,143768,13251,92,DANE,City of MADISON,City of MADISON Ward 92,Congressional - District 2,State Senate - District 26,Assembly - District 78,147,903,19,1,state treasurer
STATE TREASURER,143799,13251,93,DANE,City of MADISON,City of MADISON Ward 93,Congressional - District 2,State Senate - District 26,Assembly - District 77,29,205,7,0,state treasurer
STATE TREASURER,143800,13251,94,DANE,City of MADISON,City of MADISON Ward 94,Congressional - District 2,State Senate - District 26,Assembly - District 78,134,540,17,1,state treasurer
STATE TREASURER,143769,13251,95,DANE,City of MADISON,City of MADISON Ward 95,Congressional - District 2,State Senate - District 26,Assembly - District 78,252,1173,36,1,state treasurer
STATE TREASURER,143886,13251,96,DANE,City of MADISON,City of MADISON Ward 96,Congressional - District 2,State Senate - District 26,Assembly - District 78,265,1035,31,1,state treasurer
STATE TREASURER,143772,13251,97,DANE,City of MADISON,City of MADISON Ward 97,Congressional - District 2,State Senate - District 26,Assembly - District 78,406,1516,45,5,state treasurer
STATE TREASURER,143773,13251,98,DANE,City of MADISON,City of MADISON Ward 98,Congressional - District 2,State Senate - District 26,Assembly - District 78,469,1837,49,3,state treasurer
STATE TREASURER,143887,13251,99,DANE,City of MADISON,City of MADISON Ward 99,Congressional - District 2,State Senate - District 26,Assembly - District 78,142,527,12,1,state treasurer
STATE TREASURER,143774,13251,100,DANE,City of MADISON,City of MADISON Ward 100,Congressional - District 2,State Senate - District 26,Assembly - District 78,278,1326,18,2,state treasurer
STATE TREASURER,143889,13251,101,DANE,City of MADISON,City of MADISON Ward 101,Congressional - District 2,State Senate - District 26,Assembly - District 78,68,394,10,0,state treasurer
