county,muni,reporting_unit_name,congressional_district,senate_district,assembly_district,scott_walker_rebecca_kleefisch_rep,tony_evers_mandela_barnes_dem,phillip_anderson_patrick_baird_lib,michael_j_white_tiffany_anderson_wgr,maggie_turnbull_wil_losch_ind,arnie_enz_no_candidate_ind,ryan_cason_write_in_no_candidate_rep,paul_boucher_write_in_no_candidate_dem,mark_s_grimek_write_in_no_candidate_con,jared_william_landry_write_in_no_candidate_dem,robbie_hoffman_write_in_no_candidate_ind,richard_michael_turtenwald_write_in_no_candidate_ind,no_candidate_corban_gehler_write_in_dem,no_candidate_william_henry_davis_iii_write_in_dem,scattering,race
DODGE,Town of CALAMUS,Town of CALAMUS Wards 1-2,Congressional - District 5,State Senate - District 14,Assembly - District 42,262,191,2,1,3,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of CHESTER,Town of CHESTER Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,203,105,4,0,2,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of CLYMAN,Town of CLYMAN Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 39,294,86,1,0,2,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of ELBA,Town of ELBA Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 37,321,231,5,0,2,3,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of EMMET,Town of EMMET Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,511,161,3,2,1,2,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of FOX LAKE,Town of FOX LAKE Wards 1-4,Congressional - District 6,State Senate - District 14,Assembly - District 42,434,196,6,1,2,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of HERMAN,Town of HERMAN Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,534,84,5,3,7,5,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of HUBBARD,Town of HUBBARD Wards 1-4,Congressional - District 5,State Senate - District 13,Assembly - District 39,626,288,4,4,10,6,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of HUBBARD,Town of HUBBARD Wards 5-6,Congressional - District 6,State Senate - District 13,Assembly - District 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of HUSTISFORD,Town of HUSTISFORD Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,563,168,4,4,4,3,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LEBANON,Town of LEBANON Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,619,214,4,4,5,2,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LEROY,Town of LEROY Wards 1-2,Congressional - District 6,State Senate - District 13,Assembly - District 39,378,101,1,0,1,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LOMIRA,Town of LOMIRA Wards 1-2,Congressional - District 6,State Senate - District 13,Assembly - District 39,446,107,2,4,1,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LOMIRA,Town of LOMIRA Ward 3,Congressional - District 5,State Senate - District 13,Assembly - District 39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LOWELL,Town of LOWELL Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,153,83,1,2,2,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of LOWELL,Town of LOWELL Wards 3-4,Congressional - District 5,State Senate - District 13,Assembly - District 37,184,78,1,2,5,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of OAK GROVE,Town of OAK GROVE Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,332,161,3,0,1,2,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of OAK GROVE,Town of OAK GROVE Wards 3-5,Congressional - District 6,State Senate - District 13,Assembly - District 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of PORTLAND,Town of PORTLAND Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,325,204,1,0,1,3,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of RUBICON,Town of RUBICON Wards 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 39,967,191,3,5,5,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of SHIELDS,Town of SHIELDS Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 37,210,84,3,2,1,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of THERESA,"Town of THERESA Wards 1,3-7",Congressional - District 6,State Senate - District 13,Assembly - District 39,200,47,1,1,1,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of THERESA,Town of THERESA Ward 2,Congressional - District 5,State Senate - District 13,Assembly - District 39,222,76,0,1,3,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of TRENTON,Town of TRENTON Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,441,196,2,0,2,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of WESTFORD,Town of WESTFORD Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,385,273,3,3,5,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Town of WESTFORD,Town of WESTFORD Ward 3,Congressional - District 5,State Senate - District 13,Assembly - District 39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of BROWNSVILLE,Village of BROWNSVILLE Ward 1,Congressional - District 6,State Senate - District 13,Assembly - District 39,217,86,2,2,0,3,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of CLYMAN,Village of CLYMAN Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 39,98,57,1,0,0,6,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of HUSTISFORD,Village of HUSTISFORD Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 39,355,136,0,4,3,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of IRON RIDGE,Village of IRON RIDGE Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 39,294,124,3,4,2,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of KEKOSKEE,Village of KEKOSKEE Wards 1-3,Congressional - District 6,State Senate - District 13,Assembly - District 39,370,119,5,1,3,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of LOMIRA,Village of LOMIRA Wards 1-3,Congressional - District 6,State Senate - District 13,Assembly - District 39,695,291,9,2,10,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of LOWELL,Village of LOWELL Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 37,88,48,0,2,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of NEOSHO,Village of NEOSHO Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 39,203,61,4,1,0,1,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of RANDOLPH,Village of RANDOLPH Wards 1-2,Congressional - District 6,State Senate - District 14,Assembly - District 42,301,181,3,5,5,4,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of REESEVILLE,Village of REESEVILLE Ward 1,Congressional - District 5,State Senate - District 13,Assembly - District 37,158,106,2,3,2,0,0,0,0,0,0,0,0,0,0,governor
DODGE,Village of THERESA,Village of THERESA Wards 1-3,Congressional - District 6,State Senate - District 13,Assembly - District 39,429,180,4,2,4,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of BEAVER DAM,"City of BEAVER DAM Wards 1,3,5",Congressional - District 6,State Senate - District 13,Assembly - District 39,560,706,12,5,6,1,0,0,0,0,0,0,0,0,0,governor
DODGE,City of BEAVER DAM,"City of BEAVER DAM Wards 2,6",Congressional - District 6,State Senate - District 13,Assembly - District 39,449,495,12,5,7,2,0,0,0,0,0,0,0,0,0,governor
DODGE,City of BEAVER DAM,"City of BEAVER DAM Wards 4,8,10,14",Congressional - District 6,State Senate - District 13,Assembly - District 39,679,849,14,5,7,3,0,0,0,0,0,0,0,0,0,governor
DODGE,City of BEAVER DAM,"City of BEAVER DAM Wards 7,12-13",Congressional - District 6,State Senate - District 13,Assembly - District 39,546,658,16,12,15,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of BEAVER DAM,"City of BEAVER DAM Wards 9,11",Congressional - District 6,State Senate - District 13,Assembly - District 39,560,652,5,2,9,0,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF COLUMBUS,CITY OF COLUMBUS Ward 9,Congressional - District 6,State Senate - District 13,Assembly - District 37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of FOX LAKE,City of FOX LAKE Wards 1-3,Congressional - District 6,State Senate - District 14,Assembly - District 42,303,261,9,6,1,1,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF HARTFORD,CITY OF HARTFORD Wards 18-19,Congressional - District 5,State Senate - District 13,Assembly - District 39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of HORICON,City of HORICON Wards 1-6,Congressional - District 6,State Senate - District 13,Assembly - District 39,844,616,14,2,20,4,0,0,0,0,0,0,0,0,0,governor
DODGE,City of HORICON,City of HORICON Ward 7,Congressional - District 5,State Senate - District 13,Assembly - District 39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of JUNEAU,City of JUNEAU Wards 1-3,Congressional - District 5,State Senate - District 13,Assembly - District 39,482,370,8,5,1,3,0,0,0,0,0,0,0,0,0,governor
DODGE,City of MAYVILLE,City of MAYVILLE Wards 1-8,Congressional - District 6,State Senate - District 13,Assembly - District 39,1346,786,23,5,24,6,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 1-2,Congressional - District 5,State Senate - District 13,Assembly - District 37,777,460,8,4,12,2,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 3-4,Congressional - District 5,State Senate - District 13,Assembly - District 37,724,398,8,8,5,2,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF WATERTOWN,CITY OF WATERTOWN Wards 5-6,Congressional - District 5,State Senate - District 13,Assembly - District 37,663,385,12,1,8,0,0,0,0,0,0,0,0,0,0,governor
DODGE,CITY OF WATERTOWN,CITY OF WATERTOWN Ward 7,Congressional - District 5,State Senate - District 13,Assembly - District 37,245,115,5,0,4,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of WAUPUN,City of WAUPUN Wards 1-8,Congressional - District 6,State Senate - District 18,Assembly - District 53,1057,788,18,5,16,0,0,0,0,0,0,0,0,0,0,governor
DODGE,City of WAUPUN,City of WAUPUN Wards 13-14,Congressional - District 6,State Senate - District 14,Assembly - District 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of BAILEYS HARBOR,Town of BAILEYS HARBOR Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,354,463,1,4,5,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of BRUSSELS,Town of BRUSSELS Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,332,197,4,1,3,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of CLAY BANKS,Town of CLAY BANKS Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,123,105,2,1,0,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of EGG HARBOR,Town of EGG HARBOR Wards 1-3,Congressional - District 8,State Senate - District 1,Assembly - District 1,462,424,8,4,5,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of FORESTVILLE,Town of FORESTVILLE Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,308,221,6,1,3,2,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of GARDNER,Town of GARDNER Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,394,287,3,3,6,2,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of GIBRALTAR,Town of GIBRALTAR Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,359,423,1,2,5,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of JACKSONPORT,Town of JACKSONPORT Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,285,231,3,0,3,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of LIBERTY GROVE,Town of LIBERTY GROVE Wards 1-3,Congressional - District 8,State Senate - District 1,Assembly - District 1,628,722,10,5,7,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of NASEWAUPEE,Town of NASEWAUPEE Wards 1-3,Congressional - District 8,State Senate - District 1,Assembly - District 1,672,449,3,5,7,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of SEVASTOPOL,Town of SEVASTOPOL Wards 1-5,Congressional - District 8,State Senate - District 1,Assembly - District 1,1013,796,13,8,10,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of STURGEON BAY,Town of STURGEON BAY Wards 1-2,Congressional - District 8,State Senate - District 1,Assembly - District 1,261,219,2,1,0,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Town of UNION,Town of UNION Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,386,214,4,1,4,0,0,0,0,0,1,0,0,0,1,governor
DOOR,Town of WASHINGTON,Town of WASHINGTON Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,293,259,4,2,1,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Village of EGG HARBOR,Village of EGG HARBOR Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,105,114,0,1,1,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Village of EPHRAIM,Village of EPHRAIM Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,115,125,4,0,2,1,0,0,0,0,0,0,0,0,0,governor
DOOR,Village of FORESTVILLE,Village of FORESTVILLE Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,135,96,1,1,0,0,0,0,0,0,0,0,0,0,0,governor
DOOR,Village of SISTER BAY,Village of SISTER BAY Ward 1,Congressional - District 8,State Senate - District 1,Assembly - District 1,293,366,2,1,4,0,0,0,0,0,0,0,0,0,0,governor
DOOR,City of STURGEON BAY,"City of STURGEON BAY Wards 1-6,22-24,29",Congressional - District 8,State Senate - District 1,Assembly - District 1,870,1116,19,8,18,0,0,0,0,0,0,0,0,0,0,governor
DOOR,City of STURGEON BAY,"City of STURGEON BAY Wards 7-10,18-21,25-27,30",Congressional - District 8,State Senate - District 1,Assembly - District 1,593,680,12,7,9,1,0,0,0,0,0,0,0,0,2,governor
DOOR,City of STURGEON BAY,"City of STURGEON BAY Wards 11-17,28",Congressional - District 8,State Senate - District 1,Assembly - District 1,555,644,10,7,9,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of AMNICON,Town of AMNICON Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,234,321,2,3,1,2,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of BENNETT,Town of BENNETT Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,175,157,1,0,0,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of BRULE,Town of BRULE Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 74,122,222,2,2,6,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of CLOVERLAND,Town of CLOVERLAND Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,55,43,0,1,2,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of DAIRYLAND,Town of DAIRYLAND Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,58,24,0,1,0,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of GORDON,Town of GORDON Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,215,194,0,3,4,0,0,0,0,0,0,0,0,0,1,governor
DOUGLAS,Town of HAWTHORNE,Town of HAWTHORNE Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,256,223,1,0,8,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of HIGHLAND,Town of HIGHLAND Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 74,77,105,0,0,0,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of LAKESIDE,Town of LAKESIDE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,161,168,4,5,6,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of MAPLE,Town of MAPLE Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,107,193,4,5,1,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of OAKLAND,Town of OAKLAND Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,233,338,4,2,2,1,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of PARKLAND,Town of PARKLAND Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,188,330,3,4,5,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of SOLON SPRINGS,Town of SOLON SPRINGS Wards 1-3,Congressional - District 7,State Senate - District 25,Assembly - District 73,249,254,6,0,3,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of SUMMIT,Town of SUMMIT Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,175,326,5,2,3,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of SUPERIOR,Town of SUPERIOR Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,485,595,3,4,9,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Town of WASCOTT,Town of WASCOTT Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,238,219,3,1,4,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Village of LAKE NEBAGAMON,Village of LAKE NEBAGAMON Wards 1-2,Congressional - District 7,State Senate - District 25,Assembly - District 73,303,299,5,1,6,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Village of OLIVER,Village of OLIVER Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,74,126,2,2,0,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Village of POPLAR,Village of POPLAR Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,175,118,4,3,8,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,Village of SOLON SPRINGS,Village of SOLON SPRINGS Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,130,155,3,2,4,0,1,0,0,0,0,0,0,0,1,governor
DOUGLAS,Village of SUPERIOR,Village of SUPERIOR Ward 1,Congressional - District 7,State Senate - District 25,Assembly - District 73,121,197,1,1,2,0,0,0,0,0,0,0,0,0,0,governor
DOUGLAS,City of SUPERIOR,"City of SUPERIOR Wards 1-3,7-8",Congressional - District 7,State Senate - District 25,Assembly - District 73,800,1431,12,15,19,4,0,0,0,0,0,0,0,0,2,governor
DOUGLAS,City of SUPERIOR,"City of SUPERIOR Wards 4-6,9-12",Congressional - District 7,State Senate - District 25,Assembly - District 73,748,1324,25,9,24,2,0,0,0,0,0,0,0,0,2,governor
DOUGLAS,City of SUPERIOR,"City of SUPERIOR Wards 13-16,20-22",Congressional - District 7,State Senate - District 25,Assembly - District 73,669,1421,23,19,19,2,0,0,0,0,0,0,0,0,2,governor
DOUGLAS,City of SUPERIOR,"City of SUPERIOR Wards 17-19,30-32",Congressional - District 7,State Senate - District 25,Assembly - District 73,376,887,19,14,22,1,0,0,0,0,0,0,0,0,1,governor
DOUGLAS,City of SUPERIOR,City of SUPERIOR Wards 23-29,Congressional - District 7,State Senate - District 25,Assembly - District 73,827,1364,19,10,33,1,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of COLFAX,Town of COLFAX Wards 1-3,Congressional - District 3,State Senate - District 23,Assembly - District 67,306,220,6,2,4,3,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of DUNN,Town of DUNN Wards 1-2,Congressional - District 3,State Senate - District 31,Assembly - District 93,348,296,4,4,5,0,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of EAU GALLE,Town of EAU GALLE Ward 1,Congressional - District 3,State Senate - District 31,Assembly - District 93,222,128,1,0,2,0,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of ELK MOUND,Town of ELK MOUND Wards 1-3,Congressional - District 3,State Senate - District 23,Assembly - District 67,468,310,7,5,2,1,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of GRANT,Town of GRANT Wards 1-2,Congressional - District 3,State Senate - District 23,Assembly - District 67,136,84,1,2,1,1,0,0,0,0,0,0,0,0,0,governor
DUNN,Town of HAY RIVER,Town of HAY RIVER Wards 1-2,Congressional - District 3,State Senate - District 23,Assembly - District 67,157,108,1,1,6,1,0,0,0,0,0,0,0,0,0,governor
